image_id,filename,title,google,ra,batch,errors,identifiable_yes,identifiable_no,identifiable_with_info_sidebar,identifiable_with_detective_work,identifiable_different_language,diversity_none,diversity_bipoc,diversity_noncisman,diversity_lgbq,diversity_non_christian,diversity_disability,diversity_other,diversity_ambiguous,TagID
user319_3497_book_11_10.jpg7297,user319_3497_book_11_10.jpg,Heat,https://www.google.com/books/edition/Heat/qAkLCwwTwHoC?hl=en&gbpv=1&dq=heat&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user319_3497_book_11_10
user445_2982_book_5_4.jpg5870,user445_2982_book_5_4.jpg,"Lillian's Right to Vote: A Celebration of the Voting Rights Act of 1965
",https://www.google.com/books/edition/Lillian_s_Right_to_Vote/-zmNEAAAQBAJ?hl=en,Emily,Batch 23,,1,0,0,0,0,0,1,1,0,0,0,0,0,user445_2982_book_5_4
user463_498_book_4_4.jpg4232,user463_498_book_4_4.jpg,My Friend Bear,https://www.google.com/books/edition/My_Friend_Bear/k18ePwAACAAJ?hl=en,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user463_498_book_4_4
user464_2991_book_2_13.jpg7810,user464_2991_book_2_13.jpg,"The Adventures of Big Sil Philadelphia, PA",https://www.google.com/books/edition/The_Adventures_of_Big_Sil_Philadelphia_P/ARMWvgAACAAJ?hl=en,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user464_2991_book_2_13
user590_4834_book_4_3.jpg5480,user590_4834_book_4_3.jpg,The Girl Who Loved Wild Horses,https://www.google.com/books/edition/The_Girl_Who_Loved_Wild_Horses/S3-fSgAACAAJ?hl=en,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user590_4834_book_4_3
user590_4834_book_11_10.jpg8007,user590_4834_book_11_10.jpg,The Buried Bones Mystery,https://www.google.com/books/edition/The_Buried_Bones_Mystery/1hVC45Tgy5YC?hl=en&gbpv=1&dq=clubhouse+mysteries&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,0,1,1,0,0,0,0,0,user590_4834_book_11_10
user591_1216_book_1_6.jpg6264,user591_1216_book_1_6.jpg,"Oh, the Places You'll Go!
",https://www.google.com/books/edition/Oh_the_Places_You_ll_Go/1q_xAwAAQBAJ?hl=en&gbpv=1&dq=oh+the+places+you%27ll+go&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user591_1216_book_1_6
user617_3113_book_2_8.jpg2436,user617_3113_book_2_8.jpg,The Wild Robot Escapes,https://www.google.com/books/edition/The_Wild_Robot_Escapes/FQ3hDgAAQBAJ?hl=en&gbpv=1&dq=the+wild+robot+escapes&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user617_3113_book_2_8
user683_2107_book_9_13.jpg5609,user683_2107_book_9_13.jpg,I Don't Want to Be a Frog,https://www.google.com/books/edition/I_Don_t_Want_to_Be_a_Frog/O5x5DwAAQBAJ?hl=en&gbpv=1&dq=i+don%27t+want+to+be+a+frog&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user683_2107_book_9_13
user709_3444_book_1_5.jpg2547,user709_3444_book_1_5.jpg,Wonder,https://www.google.com/books/edition/Wonder/p5ozDwAAQBAJ?hl=en&gbpv=1&dq=wonder&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user709_3444_book_1_5
user740_1581_book_2_5.jpg3471,user740_1581_book_2_5.jpg,Dracula,https://www.google.com/books/edition/Dracula/deUWBAAAQBAJ?hl=en&gbpv=1&dq=dracula+graphic+novel&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,0,0,1,0,0,0,0,0,user740_1581_book_2_5
user781_2214_book_5_7.jpg4004,user781_2214_book_5_7.jpg,Bloom,https://www.google.com/books/edition/Bloom/Uf2BCwAAQBAJ?hl=en&gbpv=1&dq=bloom+doreen+cronin&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,0,0,1,0,0,0,0,0,user781_2214_book_5_7
user800_4696_book_11_21.jpg4814,user800_4696_book_11_21.jpg,Time,https://www.google.com/books/edition/Time/JugHD-Vkbq0C?hl=en&gbpv=1&dq=time+math+concepts+made+simple+9780778790242&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user800_4696_book_11_21
user838_3499_book_9_9.jpg9478,user838_3499_book_9_9.jpg,"Escape from the Overworld
An Unofficial Overworld Adventure, Book One",https://www.google.com/books/edition/Escape_from_the_Overworld/HS-CDwAAQBAJ?hl=en&gbpv=1&dq=escape+from+the+overworld&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user838_3499_book_9_9
user942_2873_book_5_4.jpg5942,user942_2873_book_5_4.jpg,Oxford Reading Tree TreeTops Fiction: Level 13: The Personality Potion,https://www.google.com/books/edition/Oxford_Reading_Tree_TreeTops_Fiction_Lev/HRgcngEACAAJ?hl=en,Emily,Batch 23,,1,0,0,0,0,0,0,1,0,0,0,0,0,user942_2873_book_5_4
user942_2873_book_6_5.jpg5899,user942_2873_book_6_5.jpg,Exploring the Deep,https://www.google.com/books/edition/Exploring_the_Deep/j4BNPgAACAAJ?hl=en,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user942_2873_book_6_5
user988_4131_book_2_1.jpg10329,user988_4131_book_2_1.jpg,Voici le printemps,https://www.google.com/books/edition/Voici_Le_Printemps/2AilCgAAQBAJ?hl=en&gbpv=1&dq=Voici+le+printemps&pg=PT25&printsec=frontcover,Emily,Batch 23,,0,0,0,0,1,0,0,1,0,0,0,0,0,user988_4131_book_2_1
user1012_320_book_2_9.jpg3325,user1012_320_book_2_9.jpg,"A Is for Awesome!
23 Iconic Women Who Changed the World",https://www.google.com/books/edition/A_Is_for_Awesome/gJSDDwAAQBAJ?hl=en&gbpv=0,Emily,Batch 23,,1,0,0,0,0,0,1,1,0,0,0,0,0,user1012_320_book_2_9
user1035_2285_book_1_9.jpg3488,user1035_2285_book_1_9.jpg,First Day Jitters,https://www.google.com/books/edition/First_Day_Jitters/CisZCAAAQBAJ?hl=en&gbpv=1&dq=first+day+jitters&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1035_2285_book_1_9
user1038_1666_book_9_17.jpg8218,user1038_1666_book_9_17.jpg,Mouse was Mad,https://www.google.com/books/edition/Mouse_was_Mad/MdBhFwkXBlYC?hl=en&gbpv=1&dq=mouse+was+mad&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1038_1666_book_9_17
user1083_417_book_9_9.jpg5260,user1083_417_book_9_9.jpg,"My Name is Georgia
A Portrait",https://www.google.com/books/edition/My_Name_Is_Georgia/ye2NMmoS8HkC?hl=en&gbpv=1&dq=my+name+is+georgia&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,0,1,1,0,0,0,0,0,user1083_417_book_9_9
user1083_419_book_1_1.jpg6459,user1083_419_book_1_1.jpg,Snippets: A Story about Paper Shapes,https://www.google.com/books/edition/Snippets/G9cqtQEACAAJ?hl=en,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1083_419_book_1_1
user1083_1091_book_16_16.jpg6224,user1083_1091_book_16_16.jpg,Ellie,https://www.google.com/books/edition/Ellie/8HaJoAEACAAJ?hl=en,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1083_1091_book_16_16
user1145_1701_book_6_6.jpg6467,user1145_1701_book_6_6.jpg,Ferdinand Magellan Sails Around the World,https://www.google.com/books/edition/Ferdinand_Magellan_Sails_Around_the_Worl/BrFwDwAAQBAJ?hl=en&gbpv=1&dq=ferdinand+magellan+sails+around+the+world&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1145_1701_book_6_6
user1150_1710_book_3_17.jpg3529,user1150_1710_book_3_17.jpg,Fantastic Beasts and Where to Find Them: The Original Screenplay,https://www.google.com/books/edition/Fantastic_Beasts_and_Where_to_Find_Them/DU0LDAAAQBAJ?hl=en&gbpv=1&dq=fantastic+beasts&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1150_1710_book_3_17
user1195_2941_book_6_27.jpg4674,user1195_2941_book_6_27.jpg,Nuevas Vistas Curso De Introduccion,https://www.google.com/books/edition/Nuevas_Vistas_Curso_De_Introduccion/cJWdAAAACAAJ?hl=en,Emily,Batch 23,,0,0,0,0,1,1,0,0,0,0,0,0,0,user1195_2941_book_6_27
user1255_1134_book_1_0.jpg6327,user1255_1134_book_1_0.jpg,Something Like Gravity,https://www.google.com/books/edition/Something_Like_Gravity/5ZeZDwAAQBAJ?hl=en&gbpv=1&dq=something+like+gravity&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1255_1134_book_1_0
user1317_4257_book_2_1.jpg5576,user1317_4257_book_2_1.jpg,"I Survived the Attack of the Grizzlies, 1967 (I Survived #17)",https://www.google.com/books/edition/I_Survived_the_Attack_of_the_Grizzlies_1/6FhFDwAAQBAJ?hl=en&gbpv=1&dq=i+survived+the+attack+of+the+grizzlies&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,0,0,1,0,0,0,0,0,user1317_4257_book_2_1
user1317_4257_book_4_3.jpg6286,user1317_4257_book_4_3.jpg,Charlotte's Web,https://www.google.com/books/edition/Charlotte_s_Web/WwN4BgAAQBAJ?hl=en&gbpv=1&dq=charlotte%27s+web&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,0,0,1,0,0,0,0,0,user1317_4257_book_4_3
user1330_3011_book_2_4.jpg3659,user1330_3011_book_2_4.jpg,Dragons Love Tacos,https://www.google.com/books/edition/Dragons_Love_Tacos/n7nZCwAAQBAJ?hl=en&gbpv=1&dq=dragons+love+tacos&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1330_3011_book_2_4
user1367_2412_book_3_6.jpg4554,user1367_2412_book_3_6.jpg,Howard B. Wigglebottom Listens to His Heart,https://www.google.com/books/edition/Howard_B_Wigglebottom_Listens_to_His_Hea/mI6FA2qlD_cC?hl=en&gbpv=1&dq=howard+b+wigglebottom+listens+to+his+heart&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1367_2412_book_3_6
user1451_1815_book_4_7.jpg10258,user1451_1815_book_4_7.jpg,Elmer,https://www.google.com/books/edition/Elmer/Nw16nQAACAAJ?hl=en,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1451_1815_book_4_7
user1647_2479_book_6_14.jpg3532,user1647_2479_book_6_14.jpg,"Oh, the Places You'll Go!",https://www.google.com/books/edition/Oh_the_Places_You_ll_Go/1q_xAwAAQBAJ?hl=en&gbpv=1&dq=oh+the+places+you%27ll+go&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1647_2479_book_6_14
user1715_4415_book_2_2.jpg1750,user1715_4415_book_2_2.jpg,Refugee,https://www.google.com/books/edition/Refugee/5ngkDgAAQBAJ?hl=en&gbpv=1&dq=refugee&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,0,0,0,0,0,0,1,0,user1715_4415_book_2_2
user1781_3152_book_1_7.jpg6051,user1781_3152_book_1_7.jpg,Where the Crawdads Sing,https://www.google.com/books/edition/Where_the_Crawdads_Sing/IxWOEAAAQBAJ?hl=en,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1781_3152_book_1_7
user1798_4880_book_7_8.jpg5848,user1798_4880_book_7_8.jpg,The Art Lesson,https://www.google.com/books/edition/The_Art_Lesson/VjyMDQAAQBAJ?hl=en&gbpv=1&dq=the+art+lesson&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1798_4880_book_7_8
user1814_2529_book_2_11.jpg4624,user1814_2529_book_2_11.jpg,You Will be My Friend!,https://www.google.com/books/edition/You_Will_be_My_Friend/sGgLyAEACAAJ?hl=en,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1814_2529_book_2_11
user1896_3815_book_4_3.jpg16560,user1896_3815_book_4_3.jpg,Bear's Loose Tooth,https://www.google.com/books/edition/Bear_s_Loose_Tooth/4nB1AgAAQBAJ?hl=en&gbpv=1&dq=bear%27s+loose+tooth&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1896_3815_book_4_3
user2001_4479_book_1_3.jpg6452,user2001_4479_book_1_3.jpg,Nell Nugget and the Cow Caper,https://www.google.com/books/edition/Nell_Nugget_and_the_Cow_Caper/OZjZAAAAMAAJ?hl=en,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2001_4479_book_1_3
user2001_4479_book_4_6.jpg6744,user2001_4479_book_4_6.jpg,The Pigeon HAS to Go to School!,https://www.google.com/books/edition/The_Pigeon_HAS_to_Go_to_School/UCecuwEACAAJ?hl=en,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2001_4479_book_4_6
user2078_1971_book_1_6.jpg2611,user2078_1971_book_1_6.jpg,"Brown Bear, Brown Bear, what Do You See?",https://www.google.com/books/edition/Brown_Bear_Brown_Bear_what_Do_You_See/7S1KPwAACAAJ?hl=en,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2078_1971_book_1_6
user2152_1988_book_1_2.jpg8646,user2152_1988_book_1_2.jpg,Little Critter: Just Helping My Dad,https://www.google.com/books/edition/Little_Critter_Just_Helping_My_Dad/9PCgcQAACAAJ?hl=en,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2152_1988_book_1_2
user2152_2620_book_5_8.jpg6156,user2152_2620_book_5_8.jpg,She Persisted: 13 American Women Who Changed the World,https://www.google.com/books/edition/She_Persisted/8EoxDwAAQBAJ?hl=en&sa=X&ved=2ahUKEwj_z_bo4pz7AhWKD1kFHSf-DL0QiqUDegQIAxAC,Emily,Batch 23,,1,0,0,0,0,0,1,1,0,0,0,0,0,user2152_2620_book_5_8
user2156_1996_book_9_10.jpg12126,user2156_1996_book_9_10.jpg,The Day the Crayons Came Home,https://www.google.com/books/edition/The_Day_the_Crayons_Came_Home/Ywm5BAAAQBAJ?hl=en&gbpv=1&dq=the+day+the+crayons+came+home&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2156_1996_book_9_10
user2165_1998_book_3_7.jpg19355,user2165_1998_book_3_7.jpg,Bayou Magic,https://www.google.com/books/edition/_/ePO8oQEACAAJ?hl=en&sa=X&ved=2ahUKEwjQnfCE45z7AhV8EGIAHTFPBEgQre8FegQIAxAg,Emily,Batch 23,,1,0,0,0,0,0,1,1,0,0,0,0,0,user2165_1998_book_3_7
user2237_3889_book_11_11.jpg7617,user2237_3889_book_11_11.jpg,Don't Touch My Hair!,https://www.google.com/books/edition/Don_t_Touch_My_Hair/pTlTDwAAQBAJ?hl=en&gbpv=1&dq=don%27t+touch+my+hair&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,0,1,1,0,0,0,0,0,user2237_3889_book_11_11
user2263_751_book_1_4.jpg4597,user2263_751_book_1_4.jpg,Wonder,https://www.google.com/books/edition/Wonder/p5ozDwAAQBAJ?hl=en&gbpv=1&dq=wonder&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2263_751_book_1_4
user2333_3915_book_3_4.jpg3945,user2333_3915_book_3_4.jpg,"A Long Walk to Water
Based on a True Story",https://www.google.com/books/edition/A_Long_Walk_to_Water/gFaJTEvrFEsC?hl=en&gbpv=1&dq=a+long+walk+to+water&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2333_3915_book_3_4
user2392_2038_book_3_2.jpg8769,user2392_2038_book_3_2.jpg,Commotion in the ocean,https://www.google.com/books/edition/Commotion_in_the_ocean/6SQQ9rABdlEC?hl=en&gbpv=0&bsq=Commotion%20in%20the%20Ocean,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2392_2038_book_3_2
user2410_790_book_2_3.jpg15802,user2410_790_book_2_3.jpg,The Day You Begin,https://www.google.com/books/edition/The_Day_You_Begin/n2lBDwAAQBAJ?hl=en&gbpv=1&dq=the+day+you+begin&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,0,1,1,0,0,0,0,0,user2410_790_book_2_3
user2446_71_book_2_18.jpg4435,user2446_71_book_2_18.jpg,Simon and the Bear: A Hanukkah Tale,https://www.google.com/books/edition/Simon_and_the_Bear/MCnVDAAAQBAJ?hl=en&gbpv=1&dq=simon+and+the+bear&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,0,0,0,0,1,0,0,0,user2446_71_book_2_18
user2471_2700_book_2_3.jpg6666,user2471_2700_book_2_3.jpg,Loser,https://www.google.com/books/edition/_/2a6YPwAACAAJ?hl=en&sa=X&ved=2ahUKEwjnlNa05Jz7AhUiEVkFHfcpCVEQre8FegQIAxAy,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2471_2700_book_2_3
user2522_4571_book_1_9.jpg3443,user2522_4571_book_1_9.jpg,Alma and How She Got Her Name,https://www.google.com/books/edition/Alma_and_How_She_Got_Her_Name/X5ZSDwAAQBAJ?hl=en&gbpv=1&dq=alma&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,0,0,1,0,0,0,0,0,user2522_4571_book_1_9
user2522_4571_book_3_11.jpg4326,user2522_4571_book_3_11.jpg,"Arnie, the Doughnut",https://www.google.com/books/edition/Arnie_the_Doughnut/bmx8DwAAQBAJ?hl=en&gbpv=1&dq=arnie&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,0,1,1,0,0,0,0,0,user2522_4571_book_3_11
user2546_3954_book_1_4.jpg9717,user2546_3954_book_1_4.jpg,Captain Invincible and the Space Shapes,https://www.google.com/books/edition/Captain_Invincible_and_the_Space_Shapes/wFChvgEACAAJ?hl=en,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2546_3954_book_1_4
user2666_4640_book_2_3.jpg5414,user2666_4640_book_2_3.jpg,Pig the Stinker (Pig the Pug),https://www.google.com/books/edition/Pig_the_Stinker_Pig_the_Pug/jcFrDwAAQBAJ?hl=en&gbpv=1&dq=pig+pug+the+singer&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2666_4640_book_2_3
user2683_3355_book_19_20.jpg7871,user2683_3355_book_19_20.jpg,We're All Wonders,https://www.google.com/books/edition/We_re_All_Wonders/8nZEDQAAQBAJ?hl=en&gbpv=1&dq=we%27re+all+wonders&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2683_3355_book_19_20
user2693_112_book_1_1.jpg7085,user2693_112_book_1_1.jpg,Ruby Finds a Worry,https://www.google.com/books/edition/Ruby_Finds_a_Worry/GAqlDwAAQBAJ?hl=en&gbpv=1&dq=ruby+finds+a+worry&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,0,1,1,0,0,0,0,0,user2693_112_book_1_1
user2723_3991_book_1_2.jpg5390,user2723_3991_book_1_2.jpg,The Cool Bean,https://www.google.com/books/edition/The_Cool_Bean/pQRQxQEACAAJ?hl=en,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2723_3991_book_1_2
user2734_2753_book_6_14.jpg3224,user2734_2753_book_6_14.jpg,The Rainbow Fish,https://www.google.com/books/edition/The_Rainbow_Fish/td0nDwAAQBAJ?hl=en&gbpv=1&dq=the+rainbow+fish&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2734_2753_book_6_14
user2843_882_book_2_7.jpg3884,user2843_882_book_2_7.jpg,March: Book One,https://www.google.com/books/edition/March_Book_One/aFxbAgAAQBAJ?hl=en&gbpv=1&dq=march+for+us+book+one&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,0,1,1,0,0,0,0,0,user2843_882_book_2_7
user2869_2155_book_4_10.jpg3938,user2869_2155_book_4_10.jpg,The Odyssey,https://www.google.com/books/edition/The_Odyssey/jYmMEAAAQBAJ?hl=en&kptab=overview,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2869_2155_book_4_10
user2899_2175_book_1_5.jpg3746,user2899_2175_book_1_5.jpg,Esperanza Rising,https://www.google.com/books/edition/Esperanza_Rising/Ly6KPrawvqIC?hl=en&gbpv=1&dq=esperanza+rising&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,0,1,1,0,0,0,0,0,user2899_2175_book_1_5
user2942_148_book_2_4.jpg6618,user2942_148_book_2_4.jpg,"King George, What Was His Problem?
The Whole Hilarious Story of the American Revolution",https://www.google.com/books/edition/King_George_What_Was_His_Problem/LTUkjgEACAAJ?hl=en,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2942_148_book_2_4
user2962_955_book_12_11.jpg6737,user2962_955_book_12_11.jpg,Llama Llama Misses Mama,https://www.google.com/books/edition/Llama_Llama_Misses_Mama/_r-rDwAAQBAJ?hl=en&gbpv=1&dq=llama+llama+misses+mama&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2962_955_book_12_11
user2971_162_book_8_7.jpg7469,user2971_162_book_8_7.jpg,Olivia and the Fairy Princesses,https://www.google.com/books/edition/Olivia_and_the_Fairy_Princesses/H3iq22grrRMC?hl=en&gbpv=1&dq=olivia+and+the+fairy+princesses&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2971_162_book_8_7
user2971_162_book_17_16.jpg12469,user2971_162_book_17_16.jpg,El monstruo de colores,https://www.google.com/books/edition/_/XTgWogEACAAJ?hl=en&sa=X&ved=2ahUKEwi6l8id55z7AhXCMVkFHSwQDjYQre8FegQIAxBC,Emily,Batch 23,,0,0,0,0,1,0,0,0,0,0,0,0,0,user2971_162_book_17_16
user2992_196_book_3_6.jpg10356,user2992_196_book_3_6.jpg,The Planets,https://www.google.com/books/edition/The_Planets/8n3RDwAAQBAJ?hl=en&gbpv=1&dq=the+planets+by+gail+gibbons&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2992_196_book_3_6
user2995_203_book_4_5.jpg8402,user2995_203_book_4_5.jpg,I Am Yoga,https://www.google.com/books/edition/I_Am_Yoga/iw3JCQAAQBAJ?hl=en&gbpv=1&dq=i+am+yoga&printsec=frontcover,Emily,Batch 23,,1,0,0,0,0,0,0,1,0,0,0,0,0,user2995_203_book_4_5
user9_4519_book_1_1.jpg4418,user9_4519_book_1_1.jpg,The Face on the Milk Carton,https://www.google.com/books/edition/The_Face_on_the_Milk_Carton/BRt14zHQb8gC?hl=en&gbpv=1&dq=the+face+on+the+milk+carton&printsec=frontcover,Emily,Batch 24,,1,0,0,0,0,1,0,0,0,0,0,0,0,user9_4519_book_1_1
user11_106_book_11_17.jpg8782,user11_106_book_11_17.jpg,Let's Meet a Police Officer,https://www.google.com/books/edition/Let_s_Meet_a_Police_Officer/6N0iEAAAQBAJ?hl=en&gbpv=1&dq=let%27s+make+a+police+officer&printsec=frontcover,Emily,Batch 24,,1,0,0,0,0,0,1,1,0,0,0,0,0,user11_106_book_11_17
user50_251_book_7_6.jpg3701,user50_251_book_7_6.jpg,Heretics Anonymous,https://www.google.com/books/edition/Heretics_Anonymous/qRI9DwAAQBAJ?hl=en&gbpv=1&dq=heretics+anonymous&printsec=frontcover,Emily,Batch 24,,1,0,0,0,0,1,0,0,0,0,0,0,0,user50_251_book_7_6
user50_251_book_16_15.jpg3944,user50_251_book_16_15.jpg,"Truly Devious
A Mystery",https://www.google.com/books/edition/Truly_Devious/jHjUtAEACAAJ?hl=en,Emily,Batch 24,,1,0,0,0,0,1,0,0,0,0,0,0,0,user50_251_book_16_15
user137_1734_book_10_21.jpg2575,user137_1734_book_10_21.jpg,Fahrenheit 451,https://www.google.com/books/edition/Fahrenheit_451/y3CyRurE7P4C?hl=en&gbpv=1&dq=fahrenheit+451&printsec=frontcover,Emily,Batch 24,,1,0,0,0,0,1,0,0,0,0,0,0,0,user137_1734_book_10_21
user276_2807_book_1_2.jpg9803,user276_2807_book_1_2.jpg,"Patterns of Power: Inviting Young Writers Into the Conventions of Language, Grades 1-5",https://www.google.com/books/edition/Patterns_of_Power/fk87DwAAQBAJ?hl=en&gbpv=1&dq=patterns+power&printsec=frontcover,Emily,Batch 24,,1,0,0,0,0,1,0,0,0,0,0,0,0,user276_2807_book_1_2
user281_3454_book_4_12.jpg3662,user281_3454_book_4_12.jpg,I Want My Hat Back,https://www.google.com/books/edition/I_Want_My_Hat_Back/0w9GDQAAQBAJ?hl=en&gbpv=1&dq=i+want+my+fur+back&printsec=frontcover,Emily,Batch 24,,1,0,0,0,0,1,0,0,0,0,0,0,0,user281_3454_book_4_12
user301_3474_book_1_1.jpg14000,user301_3474_book_1_1.jpg,The Proudest Blue,https://www.google.com/books/edition/The_Proudest_Blue/s49rzQEACAAJ?hl=en,Emily,Batch 24,,1,0,0,0,0,0,1,1,0,1,0,0,0,user301_3474_book_1_1
user319_3497_book_9_8.jpg4574,user319_3497_book_9_8.jpg,The Westing Game,https://www.google.com/books/edition/_/521HygAACAAJ?hl=en&sa=X&ved=2ahUKEwjIpeXY85z7AhUlM1kFHcVOAwgQre8FegQIAxBN,Emily,Batch 24,,1,0,0,0,0,1,0,0,0,0,0,0,0,user319_3497_book_9_8
user402_3590_book_1_10.jpg4146,user402_3590_book_1_10.jpg,"Life Elementary 2e, with App Code",https://www.google.com/books/edition/Life_Elementary_2e_with_App_Code/AnzQswEACAAJ?hl=en,Emily,Batch 24,,1,0,0,0,0,1,0,0,0,0,0,0,0,user402_3590_book_1_10
user417_1723_book_2_4.jpg4019,user417_1723_book_2_4.jpg,The Hate U Give,https://www.google.com/books/edition/The_Hate_U_Give/OTwYDQAAQBAJ?hl=en&gbpv=1&dq=the+hate+you+give&printsec=frontcover,Emily,Batch 24,,1,0,0,0,0,0,1,1,0,0,0,0,0,user417_1723_book_2_4
user484_2370_book_11_10.jpg5923,user484_2370_book_11_10.jpg,What a Mess!,https://www.google.com/books/edition/What_a_Mess/J7L5AAAACAAJ?hl=en,Emily,Batch 24,,1,0,0,0,0,0,0,0,0,0,0,0,1,user484_2370_book_11_10
user484_2370_book_12_11.jpg5200,user484_2370_book_12_11.jpg,Arthur Turns Green,https://www.google.com/books/edition/Arthur_Turns_Green/0rM7nwEACAAJ?hl=en,Emily,Batch 24,,1,0,0,0,0,0,0,0,0,0,0,0,1,user484_2370_book_12_11
user524_537_book_1_2.jpg4838,user524_537_book_1_2.jpg,Gingerbread Mouse,https://www.google.com/books/edition/Gingerbread_Mouse/G3ZD8ldEywkC?hl=en&gbpv=1&dq=gingerbread+mouse&printsec=frontcover,Emily,Batch 24,,1,0,0,0,0,0,0,0,0,0,0,0,1,user524_537_book_1_2
user578_3043_book_2_1.jpg3795,user578_3043_book_2_1.jpg,The Poet X,https://www.google.com/books/edition/The_Poet_X/pGS4tAEACAAJ?hl=en,Emily,Batch 24,,1,0,0,0,0,0,1,1,0,0,0,0,0,user578_3043_book_2_1
